datetime,count,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,day
2020-11-08,86147,1604811600,23.5,13.1,17.8,23.5,13.1,17.8,6.4,48.4,0.0,,0.0,,0.0,0.0,,9.6,167.3,1027.1,1.2,15.4,285.3,11.3,6.0,06:35:14,1604835314,16:43:48,1604871828,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,8
2020-11-09,75799,1604898000,23.5,12.0,17.4,23.5,12.0,17.4,8.3,57.43,0.0,,0.0,,0.0,0.0,,7.8,161.8,1026.1,1.1,14.6,279.5,11.1,5.0,06:36:25,1604921785,16:42:48,1604958168,0.8,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,9
2020-11-10,84365,1604984400,23.3,15.8,18.8,23.3,15.8,18.8,13.5,71.73,0.0,,0.0,,0.0,0.0,35.3,18.4,242.4,1021.9,13.1,15.5,244.8,9.7,5.0,06:37:36,1605008256,16:41:50,1605044510,0.86,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,10
2020-11-11,46257,1605070800,22.1,17.6,19.3,22.1,17.6,19.3,17.2,87.96,14.76,,37.5,,0.0,0.0,,12.1,145.9,1016.2,82.2,12.6,55.5,2.2,1.0,06:38:48,1605094728,16:40:53,1605130853,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,11
2020-11-12,40704,1605157200,19.8,8.4,13.5,19.8,6.5,12.9,10.7,83.62,5.79,,50.0,,0.0,0.0,43.4,18.0,113.6,1015.0,99.6,12.0,41.9,1.4,1.0,06:39:59,1605181199,16:39:59,1605217199,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,12
2020-11-13,48657,1605243600,10.0,8.4,9.0,10.0,6.5,8.0,6.6,85.45,4.32,,50.0,,0.0,0.0,27.7,14.7,143.4,1015.7,70.6,10.2,55.2,2.2,1.0,06:41:10,1605267670,16:39:06,1605303546,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,13
2020-11-14,75263,1605330000,11.2,6.7,8.8,11.2,4.7,7.8,-1.0,51.5,0.0,,0.0,,0.0,0.0,46.4,16.4,284.5,1020.7,5.2,16.0,264.8,10.5,5.0,06:42:21,1605354141,16:38:15,1605389895,1.0,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,14
2020-11-15,51003,1605416400,17.2,4.9,10.8,17.2,3.2,10.2,4.2,63.96,1.87,,16.67,,0.0,0.0,69.7,27.1,133.1,1016.6,54.1,15.6,132.2,4.8,4.0,06:43:32,1605440612,16:37:25,1605476245,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,15
2020-11-16,57607,1605502800,12.9,8.5,10.2,12.9,5.1,9.6,-2.7,40.34,0.0,,0.0,,0.0,0.0,51.4,30.9,279.6,1013.0,10.6,16.0,252.7,10.0,5.0,06:44:42,1605527082,16:36:38,1605562598,0.01,Clear,Clear conditions throughout the day.,wind,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,16
2020-11-17,54480,1605589200,9.9,3.0,6.7,8.9,-1.6,4.4,-3.7,47.75,0.0,,0.0,,0.0,0.0,55.0,32.3,287.1,1015.3,54.2,16.0,100.9,4.0,3.0,06:45:52,1605613552,16:35:53,1605648953,0.04,Partially cloudy,Partly cloudy throughout the day.,wind,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,17
2020-11-18,44054,1605675600,2.3,-0.6,1.0,-0.6,-5.7,-3.3,-10.1,43.55,0.0,,0.0,,0.0,0.0,52.8,32.4,314.1,1030.0,19.5,16.0,250.7,9.9,5.0,06:47:02,1605700022,16:35:09,1605735309,0.07,Clear,Clear conditions throughout the day.,wind,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,18
2020-11-19,51425,1605762000,8.9,-1.1,4.2,8.9,-4.2,2.1,-6.1,47.38,0.0,,0.0,,0.0,0.0,37.1,20.0,248.8,1033.4,6.7,16.0,219.1,8.7,5.0,06:48:12,1605786492,16:34:28,1605821668,0.12,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,19
2020-11-20,68483,1605848400,16.8,7.3,11.8,16.8,5.0,10.9,0.6,47.45,0.0,,0.0,,0.0,0.0,34.8,19.7,227.3,1026.7,4.9,16.0,237.8,9.4,5.0,06:49:21,1605872961,16:33:49,1605908029,0.17,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,20
2020-11-21,75233,1605934800,17.8,10.1,13.8,17.8,10.1,13.8,1.9,44.56,0.0,,0.0,,0.0,0.0,25.9,16.4,271.3,1026.7,40.8,16.0,200.5,7.9,4.0,06:50:30,1605959430,16:33:11,1605994391,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,21
2020-11-22,46012,1606021200,13.9,6.8,9.5,13.9,3.4,8.0,3.5,66.82,0.0,,0.0,,0.0,0.0,31.7,20.0,62.9,1028.1,99.8,15.5,55.5,2.0,1.0,06:51:38,1606045898,16:32:36,1606080756,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,22
2020-11-23,42599,1606107600,15.6,5.7,10.7,15.6,1.8,9.2,4.7,68.25,8.8,,25.0,,0.0,0.0,59.0,32.4,270.9,1015.4,53.2,13.6,169.8,6.1,4.0,06:52:46,1606132366,16:32:03,1606167123,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,23
2020-11-24,53102,1606194000,9.0,5.1,7.0,9.0,2.6,5.2,-3.1,49.38,0.0,,0.0,,0.0,0.0,37.1,21.1,269.7,1026.0,38.7,16.0,206.8,8.2,5.0,06:53:53,1606218833,16:31:32,1606253492,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,24
2020-11-25,56843,1606280400,13.2,7.2,10.1,13.2,5.7,9.7,1.7,56.19,0.0,,0.0,,0.0,0.0,37.1,13.8,168.7,1026.1,67.1,16.0,143.7,5.7,4.0,06:55:00,1606305300,16:31:03,1606339863,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,25
2020-11-26,30687,1606366800,17.9,12.7,15.1,17.9,12.7,15.1,10.9,76.74,19.77,,41.67,,0.0,0.0,29.5,16.5,192.6,1016.5,73.9,13.3,113.7,4.1,2.0,06:56:06,1606391766,16:30:37,1606426237,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,26
2020-11-27,53108,1606453200,16.2,11.0,13.3,16.2,11.0,13.3,6.0,61.82,0.0,,0.0,,0.0,0.0,,13.1,275.5,1016.6,44.5,16.0,155.9,6.2,4.0,06:57:11,1606478231,16:30:13,1606512613,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,27
2020-11-28,53202,1606539600,12.8,7.2,10.1,12.8,5.1,9.4,1.3,54.83,0.0,,0.0,,0.0,0.0,32.9,15.4,293.9,1015.6,54.5,16.0,136.3,5.4,4.0,06:58:15,1606564695,16:29:50,1606598990,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,28
2020-11-29,52557,1606626000,12.3,4.8,8.8,12.3,3.2,8.6,-3.5,43.09,0.0,,0.0,,0.0,0.0,,11.1,235.6,1019.8,2.1,16.0,226.9,9.0,5.0,06:59:18,1606651158,16:29:31,1606685371,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,29
2020-11-30,23257,1606712400,17.4,9.8,14.0,17.4,8.5,13.9,10.4,80.33,23.35,,54.17,,0.0,0.0,58.0,39.1,129.5,1004.7,78.0,10.0,19.4,0.6,0.0,07:00:21,1606737621,16:29:13,1606771753,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,30
2020-12-01,53067,1606798800,15.6,3.4,9.9,15.6,0.4,8.5,3.9,67.7,0.0,,0.0,,0.0,0.0,52.4,32.4,210.4,1001.6,80.1,16.0,114.1,4.1,2.0,07:01:22,1606824082,16:28:58,1606858138,0.51,Partially cloudy,Partly cloudy throughout the day.,wind,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,1
2020-12-02,47330,1606885200,6.2,2.3,4.3,3.4,-2.2,0.4,-3.5,57.15,0.0,,0.0,,0.0,0.0,49.4,29.5,248.5,1013.7,54.0,15.9,83.5,3.3,2.0,07:02:23,1606910543,16:28:45,1606944525,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,2
2020-12-03,53146,1606971600,9.5,1.7,5.8,8.2,-1.6,3.4,-5.4,46.74,0.0,,0.0,,0.0,0.0,33.5,17.7,236.0,1021.6,11.5,16.0,206.9,8.2,4.0,07:03:22,1606997002,16:28:34,1607030914,0.55,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,3
2020-12-04,40441,1607058000,11.1,6.9,8.7,11.1,4.6,7.4,1.2,61.16,1.9,,29.17,,0.0,0.0,37.1,17.4,242.5,1016.9,90.6,15.6,64.2,2.3,1.0,07:04:20,1607083460,16:28:25,1607117305,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,4
2020-12-05,31809,1607144400,8.4,4.0,6.2,7.3,-0.2,3.4,2.0,75.82,19.53,,58.33,,0.0,0.0,54.4,25.8,216.1,1006.1,81.2,11.9,76.5,2.8,2.0,07:05:17,1607169917,16:28:19,1607203699,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,5
2020-12-06,40743,1607230800,4.5,0.7,2.9,0.2,-3.7,-1.4,-6.2,51.35,0.0,,0.0,,0.0,0.0,51.5,29.7,288.8,1009.0,12.9,16.0,220.0,8.7,5.0,07:06:13,1607256373,16:28:15,1607290095,0.67,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,6
2020-12-07,41591,1607317200,4.3,-0.1,1.6,4.3,-4.5,-1.3,-6.8,54.01,0.0,,0.0,,0.0,0.0,37.1,20.1,289.4,1008.0,9.1,16.0,195.0,7.7,4.0,07:07:07,1607342827,16:28:14,1607376494,0.73,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,7
2020-12-08,41083,1607403600,2.3,-1.0,0.4,-1.5,-6.3,-3.8,-7.1,57.49,0.0,,0.0,,0.0,0.0,38.3,23.5,254.3,1007.8,67.8,16.0,105.3,3.8,2.0,07:08:00,1607429280,16:28:14,1607462894,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,8
2020-12-09,37053,1607490000,2.9,0.1,1.5,0.9,-4.7,-1.8,-4.5,65.26,1.06,,8.33,,0.0,0.0,38.9,18.4,246.7,1009.5,57.7,13.2,79.2,3.1,2.0,07:08:52,1607515732,16:28:17,1607549297,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,9
2020-12-10,51890,1607576400,9.0,2.4,5.8,7.0,-0.8,3.7,-1.2,61.53,0.0,,0.0,,0.0,0.0,37.2,22.7,291.1,1017.2,31.7,15.5,202.7,8.0,4.0,07:09:42,1607602182,16:28:23,1607635703,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,10
2020-12-11,59906,1607662800,13.2,4.1,8.7,13.2,2.5,8.4,1.6,61.35,0.0,,0.0,,0.0,0.0,29.5,15.2,221.3,1021.4,5.3,15.0,184.7,7.3,4.0,07:10:30,1607688630,16:28:30,1607722110,0.94,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,11
2020-12-12,53499,1607749200,13.8,8.0,10.7,13.8,6.7,10.4,7.8,82.3,0.0,,0.0,,0.0,0.0,27.7,15.2,135.8,1017.6,47.9,10.4,41.4,1.5,1.0,07:11:17,1607775077,16:28:40,1607808520,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,12
2020-12-13,61081,1607835600,15.7,8.3,12.2,15.7,7.0,12.1,5.4,64.24,0.0,,0.0,,0.0,0.0,39.3,19.2,244.3,1014.3,17.4,15.8,168.4,6.7,4.0,07:12:03,1607861523,16:28:53,1607894933,1.0,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,13
2020-12-14,25786,1607922000,8.4,2.3,4.5,6.9,-2.2,2.7,-0.2,72.73,6.52,,41.67,,0.0,0.0,53.9,26.3,223.3,1013.7,73.3,14.2,29.7,1.1,1.0,07:12:46,1607947966,16:29:07,1607981347,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,14
2020-12-15,44793,1608008400,3.9,-1.0,1.6,2.3,-4.9,-2.2,-8.9,45.77,0.0,,0.0,,0.0,0.0,50.0,24.9,299.6,1024.1,6.6,16.0,199.4,7.9,4.0,07:13:28,1608034408,16:29:24,1608067764,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,15
2020-12-16,26329,1608094800,-0.6,-4.2,-2.2,-5.0,-11.3,-7.6,-9.8,58.85,16.21,,29.17,,13.4,13.4,50.7,30.8,43.4,1025.3,48.8,10.9,55.2,2.0,1.0,07:14:08,1608120848,16:29:43,1608154183,0.02,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,16
2020-12-17,179,1608181200,0.1,-4.3,-2.2,-4.4,-11.3,-7.5,-5.8,77.04,19.04,,54.17,,8.47,21.87,57.5,30.5,255.2,1012.8,55.0,8.1,180.6,6.5,4.0,07:14:46,1608207286,16:30:04,1608240604,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,17
2020-12-18,14964,1608267600,0.0,-3.8,-2.4,-2.1,-9.3,-6.5,-9.2,59.77,0.0,,0.0,,0.1,20.1,35.3,18.4,270.8,1024.6,63.6,16.0,147.2,5.3,3.0,07:15:23,1608293723,16:30:27,1608327027,0.09,Partially cloudy,Partly cloudy throughout the day.,snow,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,18
2020-12-19,16738,1608354000,0.0,-6.5,-2.8,0.0,-10.5,-4.8,-9.8,59.24,0.0,,0.0,,0.0,18.06,,11.7,212.4,1028.3,7.6,16.0,164.8,6.5,4.0,07:15:57,1608380157,16:30:53,1608413453,0.13,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,19
2020-12-20,16340,1608440400,4.2,-0.7,1.9,4.2,-3.1,1.0,-3.5,68.28,0.3,,8.33,,0.0,15.99,27.7,15.6,135.5,1020.6,79.5,13.6,44.4,1.6,1.0,07:16:30,1608466590,16:31:20,1608499880,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,20
2020-12-21,31415,1608526800,7.3,3.3,4.9,7.3,1.4,3.7,0.4,73.2,0.0,,0.0,,0.0,13.13,,14.6,212.5,1009.9,72.6,11.1,149.8,5.4,4.0,07:17:01,1608553021,16:31:50,1608586310,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,21
2020-12-22,37256,1608613200,7.3,3.4,5.4,5.2,0.4,3.0,-1.5,62.92,0.0,,0.0,,0.0,9.48,50.4,21.1,284.1,1010.3,89.5,12.2,160.9,5.8,4.0,07:17:29,1608639449,16:32:22,1608672742,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,22
2020-12-23,40454,1608699600,7.2,2.8,4.7,6.2,-0.2,2.7,-4.7,51.29,0.0,,0.0,,0.61,5.56,44.5,17.5,199.4,1026.9,6.6,16.0,200.1,7.2,4.0,07:17:56,1608725876,16:32:56,1608759176,0.32,Clear,Clear conditions throughout the day.,snow,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,23
2020-12-24,32606,1608786000,15.1,6.0,12.0,15.1,3.7,11.6,8.0,76.77,0.94,,20.83,,0.4,3.5,59.3,31.1,155.9,1017.8,85.6,15.0,100.0,3.2,2.0,07:18:20,1608812300,16:33:31,1608845611,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,24
2020-12-25,11850,1608872400,16.1,-1.0,9.8,16.1,-6.3,8.1,6.7,81.47,20.58,,58.33,,0.0,0.94,76.9,33.7,191.0,1000.9,94.7,11.2,34.0,1.2,1.0,07:18:42,1608898722,16:34:09,1608932049,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,25
2020-12-26,19791,1608958800,0.1,-4.3,-2.2,-3.5,-11.8,-7.5,-10.9,51.67,0.0,,0.0,,0.0,0.0,43.7,27.7,256.3,1012.3,31.9,16.0,211.5,8.4,4.0,07:19:03,1608985143,16:34:49,1609018489,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,26
2020-12-27,23764,1609045200,2.9,-4.2,-0.5,2.9,-8.8,-2.8,-9.0,53.52,0.0,,0.0,,0.0,0.0,29.5,13.8,236.0,1024.3,3.1,16.0,210.5,8.3,4.0,07:19:21,1609071561,16:35:30,1609104930,0.47,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,27
2020-12-28,38784,1609131600,10.0,1.6,6.7,10.0,-0.7,5.1,-0.9,58.88,0.0,,0.0,,0.0,0.0,29.9,16.1,198.3,1021.2,41.4,16.0,150.4,5.4,4.0,07:19:36,1609157976,16:36:14,1609191374,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,28
2020-12-29,33202,1609218000,6.2,-0.6,2.7,3.8,-4.5,-1.0,-9.2,41.71,0.0,,0.0,,0.0,0.0,47.5,28.5,305.4,1027.9,24.3,16.0,197.8,7.8,5.0,07:19:50,1609244390,16:36:59,1609277819,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,29
2020-12-30,35705,1609304400,5.7,-2.1,1.8,4.4,-5.5,-0.7,-7.8,49.36,0.0,,0.0,,0.0,0.0,42.5,22.8,226.9,1028.0,17.0,16.0,118.1,4.7,2.0,07:20:01,1609330801,16:37:46,1609364266,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,30
2020-12-31,26334,1609390800,8.8,2.3,6.1,7.4,0.0,4.1,0.5,68.56,8.44,,33.33,,0.0,0.0,37.1,24.6,284.5,1020.6,75.9,13.7,65.4,2.4,2.0,07:20:11,1609417211,16:38:34,1609450714,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,31
